#  PROBE RESULTS (THIS IS A MAGIC LINE)
# ---------------------------------------------------------------------------
# Evaluation: TimeSeries
# ---------------------------------------------------------------------------
#  Name: no name available
#  Description: no description available
# ---------------------------------------------------------------------------
0.0000000 115860.0000000
0.0000000 115860.0000000
0.0850000 117048.0000000
0.4670000 117844.0000000
0.9600000 118772.0000000
1.3500000 119432.0000000
1.8110000 121248.0000000
2.0500000 120660.0000000
