#  PROBE RESULTS (THIS IS A MAGIC LINE)
# ---------------------------------------------------------------------------
# Evaluation: TimeSeries
# ---------------------------------------------------------------------------
#  Name: no name available
#  Description: no description available
# ---------------------------------------------------------------------------
0.0000000 0.0000000
0.0000000 0.0000000
0.0910000 0.0091000
0.4930000 0.0246500
1.0000000 0.0333333
1.4000000 0.0350000
1.8740000 0.0374800
2.0500000 0.0386792
